unit,time,outcome,cov_gdp,cov_unemp,treated
u4,39,8.247044241949347,1.9475234598107318,57.410635788368026,0
u4,40,9.490914392504282,1.862988697394064,57.754416506299485,0
u4,41,10.067864079227324,1.8098019562419982,58.651107472317626,0
u4,42,8.935834604146812,2.054146272820479,58.12037658974428,0
u4,43,10.299941228642194,2.0859155160302647,59.5008415570902,0
u4,44,10.775363823050709,1.962348959927328,58.682754822815774,0
u4,45,9.478789781160387,1.770895770785509,57.71961862042209,0
u4,46,10.75440580744269,1.9853755551747518,59.176670810552274,0
u4,47,9.936995331544788,2.0891804005402546,59.19057919244139,0
u4,48,9.228368606836625,1.9121088431225872,59.84487637704137,0
u4,49,9.507771012464845,2.0883359919779156,59.73659067563498,0
u4,50,9.901194159322642,2.0784690150827005,59.530772008008114,0
u4,51,9.872943969939799,2.1479291499601088,59.18785088185532,0
u4,52,10.404801481802672,2.1119580368414153,59.89548837135699,0
u4,53,10.000712011065612,2.0126931059118447,59.77473977289535,0
u4,54,10.827332046633014,2.2396571501664493,60.109738275097634,0
u4,55,10.21600490444835,2.114147042697303,60.89428920221031,0
u4,56,10.915865505322147,2.1372695460490068,61.63495225217571,0
u4,57,10.441605678956028,2.0566732040926805,61.19733576491149,0
u4,58,10.360303851911386,2.115671774880849,60.60205846898241,0
u4,59,11.155481623649418,2.0815197285973097,61.62230133411007,0
u4,60,10.936478804195398,2.162705394007658,62.19831574332283,0
u4,61,10.65017382092972,2.3611708480142344,61.49510854784031,0
u4,62,9.885823529907928,2.0628098857068644,61.93299141666354,0
u4,63,10.486686258568627,2.0486438602123256,62.207344097364604,0
u4,64,11.551921544751508,2.367117032749361,62.00755084345888,0
u4,65,11.341856473607681,2.2090676322848135,62.924140216921934,0
u4,66,12.712265613788254,2.1730927261340085,62.739525925696114,0
u4,67,11.929470281780459,2.3539904687396076,63.209766221953515,0
u4,68,11.877452303423945,2.199438446026314,62.75625391109895,0
u4,69,11.548950476769608,2.4526009713546935,63.18127084983829,0
u4,70,11.604788484779844,2.3477925871339274,63.96119067891389,0
u4,71,11.271149327036358,2.24120885918543,63.61358342395412,0
u4,72,11.554827291424989,2.5157308213265503,64.8634819256167,0
u4,73,11.633905128055858,2.2494285076996663,64.00018190719268,0
u4,74,10.848934391172673,2.394209537200931,64.51234236287594,0
u4,75,10.789223215819572,2.3599292580406495,65.06629541593654,0
u4,76,10.837219217392702,2.4701741289398798,64.09081713353348,0
u4,77,12.334942889426431,2.5061511196726856,64.11959559400961,0
u4,78,11.810866749892899,2.363200414906577,64.43717184271495,0
u4,79,11.466315274789466,2.294658212965382,66.03129205171358,0
u4,80,12.785666256626843,2.4259972142939117,65.32407092705377,0
u4,81,13.759957676769684,2.3222284630247896,67.07909964283412,0
u4,82,12.344931785801192,2.6013387247526625,65.7178762006713,0
u4,83,12.576578841634886,2.423653533108274,66.2922756515985,0
u4,84,12.05163684153691,2.383467844868789,67.17105497628393,0
u4,85,11.916058352245425,2.448468030586491,67.60304644407955,0
u4,86,12.511416572102966,2.3052873710470303,67.8307517883182,0
u4,87,12.119651629686564,2.352838596148935,67.60418311529656,0
u4,88,12.698967270162733,2.5800413907944426,67.71203126290573,0
u4,89,13.0517453382506,2.404310572102861,67.69626347460058,0
u4,90,12.838454035340748,2.375308901731806,67.98918053808332,0
u4,91,13.8487309552164,2.543665275252729,67.52440714183572,0
u4,92,13.31384628519609,2.6185704154662997,67.59090055828885,0
u4,93,12.945534547489302,2.581895331066507,68.19831277129451,0
u4,94,13.42617137253877,2.6196047685805817,68.31490768873752,0
u4,95,12.518048672695977,2.4543204911430543,68.37338597533636,0
u4,96,12.834761950130124,2.3978189333258157,69.14819372372835,0
u4,97,12.77089288970133,2.7001333651955486,69.47765260428525,0
u4,98,13.404775322707302,2.5277320161157864,69.2442034431459,0
u4,99,13.312087227403302,2.5449166983544957,70.13876504052762,0
u5,0,6.4337888795403275,1.688310977714716,48.41366522699298,0
u5,1,6.092146429327856,1.6022162802987199,50.123710838575214,0
u5,2,7.309546905752653,1.6019520086409376,49.632335907023034,0
u5,3,7.646809731934879,1.9493107567844863,50.05473335884792,0
u5,4,8.783201068441043,1.6698752908365688,50.4659901652845,0
u5,5,8.563526983934432,1.5748208949904816,50.59524983988953,0
u5,6,7.827411334783483,1.6173642403794457,51.05472590856952,0
u5,7,9.22946314290693,1.7848445709196756,50.682256814715075,0
u5,8,8.783588007507301,1.6913270410537766,51.356552899088044,0
u5,9,8.30345058484082,1.5461722021682636,51.17022666120804,0
u5,10,7.776493783802543,1.7919228934575204,51.869405240443754,0
u5,11,7.384498080843062,1.6431855914461009,52.00768374200653,0
u5,12,7.782857516692638,1.9073297776217548,51.4322806489777,0
u5,13,8.746549912602914,1.838004806571465,52.64299105808752,0
u5,14,9.46994126652774,1.695267810434125,52.03201827744297,0
u5,15,9.656066115149049,1.8781016361735112,52.90402889914057,0
u5,16,8.958812350813275,1.7667855510527404,52.88364365670067,0
u5,17,8.86507328989897,1.855277367512222,53.81909183839756,0
u5,18,9.586708735290122,1.8284732817294476,52.98826700881408,0
u5,19,8.594958041844842,1.7053643345009126,53.125341601940896,0
u5,20,9.511415881723446,1.7356450167682538,53.49029019705613,0
u5,21,9.115361304843612,1.9129960817581162,53.548410108582864,0
u5,22,8.833478447179772,1.786522466789346,54.29997095097102,0
u5,23,8.243627030457837,1.7896351536758004,53.291844695781705,0
u5,24,9.402521822899454,1.7444877420650649,53.77315879042682,0
u5,25,9.1125860478063,1.8923599065593462,53.96609853921041,0
u5,26,9.119450560591725,2.0662524919243146,55.17515379598679,0
u5,27,8.625074109258566,1.7632467085745729,55.755306686290965,0
u5,28,10.366240474067528,1.882421945667276,55.04777539073127,0
u5,29,11.487768669764781,2.031222055541543,55.215589138404994,0
u5,30,11.523656083994888,1.8920358608754286,55.53502608155659,0
u5,31,10.427390461219566,1.9552371796249735,56.280939151304096,0
u5,32,10.225486859336602,1.8137606471853123,55.436323432904715,0
u5,33,10.600310590916889,1.972830709720765,56.21918449136739,0
u5,34,9.744064843406182,1.9212855734995453,56.78759881489121,0
u5,35,10.368635378887403,2.048572999567986,56.750547084969924,0
u5,36,10.705522773693376,2.078738605156475,56.794790808299375,0
u5,37,11.169163944465842,2.2289563642018617,57.40052304628357,0
u5,38,10.831092805093329,2.0379633173213576,55.748383853500385,0
u5,39,11.13612920569734,2.0225796316582167,57.63893765976545,0
u5,40,11.117767498101,2.0194384301577335,57.172962158436285,0
u5,41,11.364963559296413,1.9746833707189313,56.784683551571774,0
u5,42,11.756547895656626,2.053848384346169,58.15560129976249,0
u5,43,12.016382207807226,2.000459858986097,58.78682927258148,0
u5,44,12.16014606752055,2.0568460976269614,58.23127574268615,0
u5,45,11.14109485242564,2.181759753560796,58.97643727360147,0
u5,46,12.166362712366523,1.9593457434720358,59.50613912899433,0
u5,47,11.25893849334282,2.1839878561129047,59.557457226792025,0
u5,48,11.488559852213246,2.2117115067339865,59.9199822646857,0
u5,49,11.35885235783621,2.078193147300892,59.671063745535946,0
u5,50,10.845810578083269,1.8878145100991406,59.53771681945079,0
u5,51,12.85674964385278,2.0492178012905566,58.899017094051416,0
u5,52,13.101941604911929,2.249699454656111,59.77696875593502,0
u5,53,12.81450082264367,2.127713193770112,59.67837670234191,0
u5,54,13.080043565106255,2.040069776770509,61.3854713587489,0
u5,55,13.267429928137616,2.099522507877178,60.41205709378383,0
u5,56,12.098841690847088,2.2440620026504554,60.761602403392246,0
u5,57,12.454918853979098,2.2246733568201384,61.17574268802023,0
u5,58,12.993911632584107,2.156106790083031,61.12180122318623,0
u5,59,11.944116447165909,2.1533175588185314,62.147525520215375,0
u5,60,12.822783330357213,2.160824185095618,61.18867531913278,0
u5,61,12.23092815998485,2.11775898155015,61.797303727618626,0
u5,62,13.467906564322936,2.3815375689469445,61.52876470715098,0
u5,63,13.57366706940995,2.197767953078866,61.43998874438965,0
u5,64,13.10271461329939,2.36171585208255,61.994115454547355,0
u5,65,14.714295143317797,2.402131605192245,62.48148160147579,0
u5,66,13.856013282981229,2.3598310898147963,62.485348887741374,0
u5,67,13.781094965664813,2.226837968728195,62.55378951006307,0
u5,68,14.157160082792263,2.3203730090336614,62.39684126816408,0
u5,69,14.47052473225304,2.2875804393609083,63.25844721368565,0
u5,70,13.26562924817043,2.2096298139269877,62.7476398129845,0
u5,71,13.778861948560957,2.3424359281721605,64.08002798184481,0
u5,72,14.06717347932562,2.2020960208840195,63.94121987646726,0
u5,73,14.432532730814561,2.4487679388461565,63.37122425026753,0
u5,74,14.49967321563122,2.293538270270161,64.14539546147506,0
u5,75,14.584734755903462,2.370115965587284,64.1239217972047,0
u5,76,14.67324627581422,2.388328787154614,64.85958725520959,0
u5,77,15.351758272498833,2.344109502629592,65.57022522301158,0
u5,78,14.864000430273887,2.4386693801475277,64.16241376517712,0
u5,79,13.902306807311135,2.342509634337748,65.3575130395737,0
u5,80,15.451916251142059,2.487129729745724,65.41993360221667,0
u5,81,15.524934342968214,2.275402031975325,66.03567003822523,0
u5,82,13.768834804775144,2.4326379579546415,66.00659831411885,0
u5,83,14.419917536168434,2.6238928999058286,65.72401533413058,0
u5,84,15.339103224549364,2.3399668675394425,66.14047303216668,0
u5,85,16.29148852692527,2.3822255029475152,66.10198707159826,0
u5,86,15.598610156716743,2.5113907849658914,67.23800356929931,0
u5,87,15.581008069716987,2.48795817819396,66.91065582433598,0
u5,88,16.172354030472597,2.515063009927356,68.05059534287649,0
u5,89,17.172885405436173,2.5389187130147666,67.26966959309269,0
u5,90,16.25384871159086,2.563472146856177,67.14579661654477,0
u5,91,16.140146910619748,2.6209699841956224,66.94314280369359,0
u5,92,16.169025452858648,2.560981865692851,66.99843016187204,0
u5,93,15.773063483182197,2.505874234538146,67.30793202849725,0
u5,94,16.188397045429895,2.6072573701202733,68.43356332550574,0
u5,95,16.91388298264462,2.739988193489522,68.75436251161497,0
u5,96,16.367826595491216,2.5467366253617425,67.90940464898394,0
u5,97,16.31332490589271,2.472547069532936,69.34751915703806,0
u5,98,16.6190685333077,2.6907080669286976,68.85846947415827,0
u5,99,16.340175000869664,2.5779618836046403,69.37339650599277,0
u6,0,8.048471052598705,1.4398942265847263,49.81473742096587,0
u6,1,8.00486851793901,1.575732620026598,49.5030869306136,0
u6,2,7.610385266853113,1.5612216248091761,49.66774257934469,0
u6,3,8.469857788831025,1.5879152401748886,48.99806881779662,0
u6,4,8.73837238352069,1.643185618141521,50.51770901510461,0
u6,5,8.234729359357038,1.6227909422302873,49.78037080257326,0
u6,6,8.450333750156327,1.4820700189624212,50.62996631513317,0
u6,7,8.304596707404142,1.7647910256117534,50.938688468979095,0
u6,8,7.935851224466918,1.5927256974260193,51.68032929791933,0
u6,9,7.59807323034207,1.733924686411115,50.54558980044044,0
u6,10,8.010835588572169,1.9274082669749975,49.89024392208959,0
u6,11,8.28103374369273,1.638061540841358,51.69192477237685,0
u6,12,7.745157555734062,1.486971247725367,52.700255590755425,0
u6,13,9.263551538423652,1.7213995778119888,52.61947317646972,0
u6,14,8.744619619279497,1.8700959634998573,52.30482970763731,0
u6,15,8.946479977828522,1.9658347454220593,52.154181907183975,0
u6,16,9.30566543246668,1.6570450405547583,53.00356129831866,0
u6,17,8.952547906468244,1.839669922323652,52.31322690014776,0
u6,18,9.100151268562966,1.7534689543219946,53.238178884678106,0
u6,19,8.517353566429534,1.7994051645695865,53.452735079583306,0
u6,20,7.8496812459546,2.0844343347017036,53.930104953749435,0
u6,21,8.211447001260716,1.6797029671604848,54.97983001945554,0
u6,22,7.46226586683234,1.8653739661494573,53.99620798358938,0
u6,23,8.22196398970015,1.8967693171765432,53.74551818714625,0
u6,24,8.38136281703712,1.9685786324939345,54.187212843904,0
u6,25,8.561647637818114,1.8797983153470894,53.51546204755544,0
u6,26,8.837265647606028,1.9108050539504102,54.25264343445547,0
u6,27,8.103751361511144,1.8508351432578207,54.59535878094344,0
u6,28,8.784816484871786,1.926912694124511,54.737955801032705,0
u6,29,8.989983009310915,1.8756807724502589,55.27617743601686,0
u6,30,8.81113186550891,1.9821571889856053,54.9887900338089,0
u6,31,7.967574631269509,1.8930389663956366,56.16051533366224,0
u6,32,8.896374571611036,1.9777100393902187,55.8001035324591,0
u6,33,7.705228532454277,1.9470737186315024,55.995349839430695,0
u6,34,8.626478288659902,2.072605025077217,56.03605264174354,0
u6,35,8.488902035651595,1.9648606276411513,56.47759534192949,0
u6,36,8.182484875341313,1.8026967531793119,57.01254913233382,0
u6,37,9.660982230663,2.116192150071399,56.36643489214455,0
u6,38,8.412336705351118,1.909426769913738,56.67094175546237,0
u6,39,9.611873688968826,1.9446233661351182,57.04813698561166,0
u6,40,9.66709081566762,1.9604338705956508,56.72706453826339,0
u6,41,8.715871172105901,2.167443809317082,57.19037107013925,0
u6,42,9.535057037446236,1.8264325786021303,57.561889563227666,0
u6,43,8.464009662336874,2.3637748533659995,58.43719459035636,0
u6,44,8.515488183722479,2.165605680906605,58.33128066450096,0
u6,45,8.376097593851,2.092323891412916,58.49679495568377,0
u6,46,8.182216035565121,2.0745105999383715,59.02544898108399,0
u6,47,8.788329709199507,2.1185554074857658,58.7313141058003,0
u6,48,9.009963608443183,2.152112242837934,59.195232424964445,0
u6,49,8.006681515643018,2.1745215585950057,59.14838912353375,0
u6,50,9.768945960572298,2.175560446600345,59.53268117469981,0
u6,51,8.42867132604985,2.138958068125525,59.30862067119421,0
u6,52,9.790693476720824,2.1202661579692674,58.58059142086178,0
u6,53,9.722154562961876,2.1348726716346493,59.93286041890685,0
u6,54,8.400961890210334,2.140509171964732,60.911374068049966,0
u6,55,8.491246493562919,2.2833770096867063,60.863107701120796,0
u6,56,7.925909752743446,2.2393556722280863,61.082698742295584,0
u6,57,8.246096877224886,1.8959611365335722,61.41806536090311,0
u6,58,8.202973982111391,2.2655900776529765,61.044328795480716,0
u6,59,8.880376556658149,2.2294736194718774,61.29865785370279,0
u6,60,9.375994339130743,2.2181291243554107,61.091174052282824,0
u6,61,9.68641012556095,2.1911481546911116,61.44196357198648,0
u6,62,8.943312543747934,2.3524112719986014,62.107885574885564,0
u6,63,9.26292710109929,2.3447526462122856,62.601942218584405,0
u6,64,8.540321996343385,2.1827122332176394,62.1302768621595,0
u6,65,8.863487679203855,2.3107052287124534,62.17490536757429,0
u6,66,9.536491639770526,2.182834326545872,62.6002639794283,0
u6,67,9.612065767218194,2.152038183521107,63.100603374464555,0
u6,68,7.969208368950317,2.2373282775410037,62.27807259193323,0
u6,69,8.164945980696674,2.396239347238276,62.05190952343138,0
u6,70,8.451408963628662,2.415312504537609,63.12473157525421,0
u6,71,8.738247587837147,2.3813085420097293,62.98964378704292,0
u6,72,8.423658924013983,2.4125095786847996,63.54592990117634,0
u6,73,9.30821946030188,2.4016178287114958,63.92610984059126,0
u6,74,9.09509760140549,2.295851840477705,63.97337579548849,0
u6,75,9.467932620436278,2.4131922544673943,65.12623376723538,0
u6,76,9.762803934359574,2.460040952522768,64.76337238230117,0
u6,77,9.377254565261282,2.4654291329813574,64.95023717980543,0
u6,78,8.94349359586238,2.5188913371474646,65.31110357202171,0
u6,79,8.857090171385027,2.4808303847201065,64.63058344110962,0
u6,80,8.649822043191474,2.455144820754158,65.91955589371014,0
u6,81,8.38379331323592,2.5370150238316427,65.56211785673227,0
u6,82,8.442834528678436,2.4373478740750945,66.13524030862062,0
u6,83,9.505111311583565,2.3618125348772283,65.46407138347992,0
u6,84,9.216541125849288,2.4436933036056234,65.42312061699197,0
u6,85,9.056069496959122,2.3955097355193553,66.80894482901252,0
u6,86,9.788115195100179,2.412482172502562,66.78820476304877,0
u6,87,9.415869728901274,2.4755481329284486,66.34897422282125,0
u6,88,10.183844847054909,2.420758007900004,66.56516845936265,0
u6,89,9.666485244358723,2.4792038470360964,67.76271739220739,0
u6,90,9.215656187027411,2.3306385333046213,66.80529405356634,0
u6,91,9.243374254156944,2.551329370737294,68.42133647662799,0
u6,92,8.016186164663756,2.5401205475362225,67.34968963267607,0
u6,93,8.113035811625945,2.468291136893181,68.31919596280419,0
u6,94,8.082890774716324,2.6259245668432407,68.03569076212551,0
u6,95,8.884879991616923,2.6637570137626563,68.70159371554118,0
u6,96,9.909959619525075,2.4192440135631026,68.32794299894292,0
u6,97,10.427080446973878,2.5137275221433786,68.71860354696386,0
u6,98,9.866284261469055,2.5230857650212704,69.02045958769786,0
u6,99,9.940822429155375,2.5160096898891138,68.69890627210927,0
u7,0,8.86235821077341,1.5963280263959403,49.71947025023481,0
u7,1,8.668817151919082,1.643386738537418,49.19137340672654,0
u7,2,7.9474296701524665,1.8699721789166515,49.42084912302698,0
u7,3,9.064205707961447,1.6452974299254004,49.349922883514154,0
u7,4,10.196146639667752,1.644165984797878,50.319750615310106,0
u7,5,9.168798356077081,1.625245819436484,50.689468251756054,0
u7,6,8.57924856586914,1.7744191971499936,50.72888643307594,0
u7,7,8.357835399022854,1.69187758267819,51.537246216673765,0
u7,8,8.527644828376795,1.6550626961678576,50.89720199058547,0
u7,9,8.948584078517536,1.8621304032273014,51.43437082779625,0
u7,10,8.344234502346314,1.8819603004513636,50.75414956193034,0
u7,11,9.794880202738963,1.6899576434261294,51.3064501487628,0
u7,12,9.872763198187451,1.5733460048639385,52.04776887878288,0
u7,13,10.063499074100713,1.8707513689836923,52.32455105537157,0
u7,14,9.986248740978395,1.7115370174239999,51.9530165261679,0
u7,15,9.707942290131935,1.869062559916277,52.26420037407097,0
u7,16,9.864683918868113,1.6029896182288166,51.7410631266596,0
u7,17,9.610817651022169,1.8992597338299309,52.52148539959669,0
u7,18,8.950272772289233,1.698882807071922,53.34519158175989,0
u7,19,8.740894299201946,1.9030764119066523,53.38760250805328,0
u7,20,9.105754401625175,1.8414273067836433,53.5503328606906,0
u7,21,9.987948968700934,1.7546060580603355,53.52488684359048,0
u7,22,8.853501744197194,1.819296368707322,53.70353157931408,0
u7,23,9.042371094551715,1.93863184569567,53.56983943026327,0
u7,24,10.135867333108498,1.8905894453115235,54.44941421010126,0
u7,25,10.268264434198166,1.9484412980472485,54.51048647219469,0
u7,26,10.392096075782145,2.0976440584515488,54.7460094239964,0
u7,27,10.3585249322626,1.753575838828895,54.4369825786662,0
u7,28,9.955066545590713,2.0817212574968624,53.823328540064374,0
u7,29,10.598256675475932,1.9404355937523214,55.64857635587684,0
u7,30,8.8652555105449,1.8501215951676873,55.060581271995794,0
u7,31,9.151861045283683,1.816968637426101,55.06861211797844,0
u7,32,9.541613245943068,1.9410879609222969,56.046739455956995,0
u7,33,8.930258859399666,2.062165011192446,55.70399368004043,0
u7,34,9.92354245183152,1.9672450879622465,56.629968192023306,0
u7,35,11.145283182315357,2.141115493024735,56.608502974788344,0
u7,36,10.60234452866163,1.8548824309948442,56.84178466160024,0
u7,37,10.896585408152909,2.0087911052153946,56.01702214439973,0
u7,38,10.21375723303406,1.894760655558688,57.5059719926932,0
u7,39,10.466782001312021,2.066363188262497,57.23062526561692,0
u7,40,10.417483854769554,2.1286887390097298,57.11536143037689,0
u7,41,10.232881779820184,2.007923820631895,57.571694233671124,0
u7,42,10.84494376930845,1.7995786143372867,56.81188238355084,0
u7,43,10.383369460059777,2.089894814679649,58.10432640574033,0
u7,44,9.575926019572485,2.123673855173351,57.58531424590896,0
u7,45,10.413520026216162,2.13042947549617,57.62366485707823,0
u7,46,10.798994900319355,2.2235782191822153,57.73882040689105,0
u7,47,11.423036990735389,2.0028946320350953,59.25634418749496,0
u7,48,11.920585999821245,2.188021610545045,58.5853683031536,0
u7,49,10.812102231403042,2.2492507512477977,59.86686385495825,0
u7,50,10.97682523203859,1.9621412415993484,59.03209926847385,0
u7,51,10.684588147897864,2.1819651825918975,58.646321021203526,0
u7,52,11.026486487401444,2.1095820168992327,59.141737780025665,0
u7,53,11.163332887444877,2.1618477326898358,60.51790581000347,0
u7,54,11.236203502124525,2.214767648353834,60.02205091103166,0
u7,55,10.604962789899362,2.1412771435886446,60.0258563517547,0
u7,56,10.510145608436988,2.1324291920838387,60.58000911292639,0
u7,57,10.904561005147938,2.2134152417488027,60.95089136808377,0
u7,58,10.670726947279363,2.11127540611372,61.45869940795123,0
u7,59,12.436146204345553,2.1214174871114815,61.82424961494646,0
u7,60,10.864899515001435,2.3079373282956506,61.12011567710545,0
u7,61,11.950433988788248,2.135120596484134,60.83697615695898,0
u7,62,12.932471469281989,2.3266312500909216,61.49326741943836,0
u7,63,11.855191371658577,2.3162591292853953,62.03014025329144,0
u7,64,11.586891271477597,2.1074193271209403,61.618120536894686,0
u7,65,11.289845360839905,2.2222435347664344,61.82142454255248,0
u7,66,11.190754774972179,2.4194109403047377,62.67189394077494,0
u7,67,11.8677769110823,2.211883446886032,62.67567382421477,0
u7,68,10.102552786423068,2.2735595737690617,62.91639849770579,0
u7,69,12.133813231695141,2.3762060893251897,62.72075233264996,0
u7,70,10.914734193892711,2.41833905092826,63.18479964289711,0
u7,71,11.79646505090437,2.3248461113955505,63.03788342786585,0
u7,72,11.992522190434547,2.300248980530836,64.1450992055624,0
u7,73,12.690754706249157,2.512236986169851,64.41762466736186,0
u7,74,11.660020555748707,2.5538899663797583,63.176906068880946,0
u7,75,12.621292154442962,2.4878858050781796,63.83524456990379,0
u7,76,13.232479972645182,2.408531814256502,63.75173537245496,0
u7,77,11.325395441972125,2.3291734278359075,64.37498803279655,0
u7,78,11.914218071681995,2.336955559344344,64.85828101510481,0
u7,79,11.388775956869141,2.482251410526576,64.37517739015072,0
u7,80,11.95984171720775,2.4818398220888684,64.83907009343734,0
u7,81,11.915084641778266,2.5901598592946433,64.99802131395926,0
u7,82,11.844383687619036,2.5250450092536143,65.80363366469948,0
u7,83,12.712141729980525,2.3196919698240186,65.93467216851812,0
u7,84,13.647732827500661,2.585194761772292,65.73913122333137,0
u7,85,12.839440547523557,2.3901939372685588,66.38841043606969,0
u7,86,13.35737607478808,2.461602872804765,66.22665995770637,0
u7,87,12.281983714489819,2.53502002062517,66.56417244483697,0
u7,88,12.28052134461616,2.7195667489783966,67.73672604514925,0
u7,89,12.781599955232128,2.8409918556005365,67.77023052589517,0
u7,90,13.099837374168185,2.6006723059136183,66.6502093815362,0
u7,91,12.435988092183685,2.5316803381279613,67.91486620893959,0
u7,92,12.128783470873062,2.6134505648480553,68.10569827724579,0
u7,93,12.443570827805475,2.6587655425873837,67.32586835562368,0
u7,94,12.078337647179746,2.5479332374442807,68.50938882187742,0
u7,95,13.30887762274608,2.7695211355912326,69.06896595920627,0
u7,96,13.725139675792402,2.62300707591914,67.9387275968778,0
u7,97,13.247261648994076,2.6597743089091392,68.24124858949287,0
u7,98,13.30089040185765,2.686592425205446,69.40883073342174,0
u7,99,13.599973680274832,2.672158661061446,69.23574765541282,0
u8,0,9.800322338823669,1.6370200369424805,49.428640202307626,0
u8,1,8.942494762113956,1.5848593565739686,50.12791116107339,0
u8,2,10.025102091577608,1.6975211418908511,49.95225326991236,0
u8,3,9.9325579108495,1.988525900260341,50.194528343687765,0
u8,4,9.09888052724919,1.7367481665474305,50.04191331396468,0
u8,5,9.140806544999107,1.6786470313827602,50.905229572601755,0
u8,6,8.470497733442382,1.8121801501977253,50.60488139797975,0
u8,7,9.699234199147272,1.7782687887209212,50.16945604491322,0
u8,8,10.039234914326046,1.782009449045184,51.5016849850626,0
u8,9,10.0826027929286,1.810685059321567,51.34895163626951,0
u8,10,11.01687378104393,1.9656543564829543,50.97847798943576,0
u8,11,10.545501149323883,1.6569111564674084,51.160253516300386,0
u8,12,11.128148047274458,1.8273632076811455,51.748287772570386,0
u8,13,10.336769362891499,1.6973618870018459,52.031592397633794,0
u8,14,10.730537868797825,1.855551264634225,52.0986461328156,0
u8,15,10.501456491652256,1.7181313488513903,52.35565433672144,0
u8,16,10.567100566271733,1.7782633186394914,53.2499786872882,0
u8,17,10.218652261457418,1.8004910085762091,53.13577157611744,0
u8,18,10.41118589285247,1.9375816719344707,52.895317795632515,0
u8,19,11.096001112827166,1.9418454443942412,53.47065529038374,0
u8,20,10.775694780817927,1.7354282623553614,52.683738048236236,0
u8,21,10.551280457026976,1.8754934110999848,53.59896352497341,0
u8,22,12.570359759179448,1.8090420145250827,54.504653174866554,0
u8,23,12.644137510127155,1.7641495089324664,53.690977052303815,0
u8,24,11.440584442742907,1.8782982949575628,53.576183035690455,0
u8,25,12.432326140828211,1.879151721154418,53.873955555703475,0
u8,26,11.731697264927332,2.1626716486345523,53.85518348132881,0
u8,27,11.961247934237264,1.9732959825360696,54.20761904593615,0
u8,28,11.84242937572607,1.8022382499245762,54.61474595070499,0
u8,29,11.527082531683995,1.8935225995829057,54.297216490410676,0
u8,30,11.325910063863164,2.06213832954294,55.207809166974805,0
u8,31,11.578577706916343,2.1788442772869927,55.85113858689333,0
u8,32,11.776851647664474,1.8214016687762042,55.14612190992654,0
u8,33,12.179528609249154,1.8020075614860955,56.55964196182089,0
u8,34,12.90284936802012,2.1870965175371784,56.2553960442638,0
u8,35,12.836401182194598,2.0489614177370905,56.71529029281203,0
u8,36,13.668612529120086,1.9331707268123632,56.071082723073935,0
u8,37,14.07196602184164,2.0834629086122436,57.02726261353331,0
u8,38,12.934028735486043,1.776425226098312,56.254033049802345,0
u8,39,13.190077282807481,2.0503375506597163,57.445123750418254,0
u8,40,13.186030572338847,2.0927821172843086,57.28591966989677,0
u8,41,13.121158273269852,2.162427013953783,57.6766256099924,0
u8,42,12.996641236582466,1.978610404770746,57.012202697187575,0
u8,43,13.536060148222395,2.0985687161403357,57.352465078861705,0
u8,44,13.716942787713483,2.0074575373940413,58.298614109126696,0
u8,45,13.217479208168788,2.1355383755674318,57.7258259978879,0
u8,46,14.611887251207492,2.0304653677636977,58.631603146049564,0
u8,47,14.878797301351403,2.0891899160839777,57.91643109676988,0
u8,48,14.186814150142544,2.040418460520977,59.224087106333336,0
u8,49,14.588182567865536,2.215113624182366,58.38373834261574,0
u8,50,14.806590558544654,2.2458451116656666,59.47614996883976,0
u8,51,14.206588828718175,2.1465379430042586,59.71281546682301,0
u8,52,14.713547747038447,2.183823799496003,59.25161409078521,0
u8,53,15.307964091087957,2.0451408585366457,60.09101328354237,0
u8,54,13.806541292274991,2.1700323351993216,60.13022113166678,0
u8,55,13.715067343433708,2.2049795382958255,59.93057907190364,0
u8,56,14.868598315143652,2.4820793091029976,59.895722657961905,0
u8,57,15.437962377863567,2.118803297422584,59.61868715416371,0
u8,58,15.30274673805853,2.386417723875244,60.97482502364985,0
u8,59,16.402652920346608,2.3496858773465807,60.21759861431897,0
u8,60,15.14002500833827,2.288063640449014,61.24767209972066,0
u8,61,16.156543667625602,2.4458620484195133,61.26827589195888,0
u8,62,15.402866357727737,2.3172105472606868,61.9395713877191,0
u8,63,16.41180539757956,2.328915919566793,61.64897725025507,0
u8,64,16.414187105707562,2.2946879346982456,61.835276106826456,0
u8,65,14.983570255854662,2.4323568882418627,62.56593535214415,0
u8,66,15.165626446606254,2.4296469233810885,62.56752901454207,0
u8,67,16.076254294468555,2.267432271250379,62.75807797859139,0
u8,68,15.763994398414516,2.2080752805401236,63.034633794904266,0
u8,69,16.29534622230243,2.3297019362604345,62.23221393839645,0
u8,70,16.671744841220182,2.279996143560236,63.578394339993494,0
u8,71,15.957056716555323,2.3636475425384647,63.70623439700681,0
u8,72,17.043279741120834,2.503743813468414,63.09165843571176,0
u8,73,16.706091175045767,2.344269834491321,63.6779597631629,0
u8,74,16.70010606287536,2.3957176618688427,63.98034635618619,0
u8,75,17.514803152178377,2.4158022734808395,64.13275160779914,0
u8,76,16.030546687951936,2.5048430882205284,64.56692998328427,0
u8,77,17.014371849088388,2.2053110666015394,65.3156833909156,0
u8,78,16.5417942553627,2.3793299705234707,65.34088336383641,0
u8,79,16.747450972698797,2.4711283692279475,64.34389040328429,0
